,subject,age,age_rounded,gender,question_type,trial_number,trial_type,correct,trial_name
877,6BZY35,4.93,4,f,easier,10,complex,0,Process3
878,6BZY35,4.93,4,f,easier,11,agent,1,Cooperation
879,6BZY35,4.93,4,f,easier,12,agent,1,Child_Adult
880,6BZY35,4.93,4,f,easier,13,agent,1,Sling
881,T2dS6d,4.93,4,f,easier,1,simple,0,Number1
882,T2dS6d,4.93,4,f,easier,2,simple,0,Number2
883,T2dS6d,4.93,4,f,easier,3,simple,1,Stability1
884,T2dS6d,4.93,4,f,easier,4,simple,1,Number4
885,T2dS6d,4.93,4,f,easier,5,simple,0,Number3
886,T2dS6d,4.93,4,f,easier,6,simple,1,Num_Stab
887,T2dS6d,4.93,4,f,easier,7,complex,1,Probability
888,T2dS6d,4.93,4,f,easier,8,complex,1,Process1
889,T2dS6d,4.93,4,f,easier,9,complex,1,Process3
890,T2dS6d,4.93,4,f,easier,10,complex,1,Process2
891,T2dS6d,4.93,4,f,easier,11,agent,1,Cooperation
892,T2dS6d,4.93,4,f,easier,12,agent,1,Child_Adult
893,T2dS6d,4.93,4,f,easier,13,agent,0,Sling
894,dQEW2H,4.19,4,m,harder,1,simple,1,Stability1
895,dQEW2H,4.19,4,m,harder,2,simple,1,Number2
896,dQEW2H,4.19,4,m,harder,3,simple,0,Number4
897,dQEW2H,4.19,4,m,harder,4,simple,1,Num_Stab
898,dQEW2H,4.19,4,m,harder,5,simple,0,Number3
899,dQEW2H,4.19,4,m,harder,6,simple,1,Number1
900,dQEW2H,4.19,4,m,harder,7,complex,0,Process1
901,dQEW2H,4.19,4,m,harder,8,complex,0,Probability
902,dQEW2H,4.19,4,m,harder,9,complex,1,Process3
903,dQEW2H,4.19,4,m,harder,10,complex,1,Process2
904,dQEW2H,4.19,4,m,harder,11,agent,1,Sling
905,dQEW2H,4.19,4,m,harder,12,agent,1,Child_Adult
906,dQEW2H,4.19,4,m,harder,13,agent,0,Cooperation
907,5GV7B5,4.68,4,f,easier,1,simple,1,Stability1
908,5GV7B5,4.68,4,f,easier,2,simple,1,Number1
909,5GV7B5,4.68,4,f,easier,3,simple,0,Num_Stab
910,5GV7B5,4.68,4,f,easier,4,simple,1,Number3
911,5GV7B5,4.68,4,f,easier,5,simple,0,Number2
912,5GV7B5,4.68,4,f,easier,6,simple,0,Number4
913,5GV7B5,4.68,4,f,easier,7,complex,0,Process2
914,5GV7B5,4.68,4,f,easier,8,complex,0,Process1
915,5GV7B5,4.68,4,f,easier,9,complex,0,Process3
916,5GV7B5,4.68,4,f,easier,10,complex,1,Probability
917,5GV7B5,4.68,4,f,easier,11,agent,0,Sling
918,5GV7B5,4.68,4,f,easier,12,agent,1,Cooperation
919,5GV7B5,4.68,4,f,easier,13,agent,1,Child_Adult
920,2KRY7U,4.02,4,m,easier,1,simple,0,Number2
921,2KRY7U,4.02,4,m,easier,2,simple,1,Num_Stab
922,2KRY7U,4.02,4,m,easier,3,simple,1,Number3
923,2KRY7U,4.02,4,m,easier,4,simple,1,Number1
924,2KRY7U,4.02,4,m,easier,5,simple,1,Number4
925,2KRY7U,4.02,4,m,easier,6,simple,1,Stability1
926,2KRY7U,4.02,4,m,easier,7,complex,1,Probability
927,2KRY7U,4.02,4,m,easier,8,complex,0,Process1
928,2KRY7U,4.02,4,m,easier,9,complex,0,Process2
929,2KRY7U,4.02,4,m,easier,10,complex,1,Process3
930,2KRY7U,4.02,4,m,easier,11,agent,1,Sling
931,2KRY7U,4.02,4,m,easier,12,agent,1,Cooperation
932,2KRY7U,4.02,4,m,easier,13,agent,0,Child_Adult
933,XB2GUZ,4.02,4,f,easier,1,simple,0,Number1
934,XB2GUZ,4.02,4,f,easier,2,simple,0,Stability1
935,XB2GUZ,4.02,4,f,easier,3,simple,1,Number3
936,XB2GUZ,4.02,4,f,easier,4,simple,0,Number4
937,XB2GUZ,4.02,4,f,easier,5,simple,0,Num_Stab
938,XB2GUZ,4.02,4,f,easier,6,simple,1,Number2
939,XB2GUZ,4.02,4,f,easier,7,complex,0,Process3
940,XB2GUZ,4.02,4,f,easier,8,complex,1,Process1
941,XB2GUZ,4.02,4,f,easier,9,complex,1,Probability
942,XB2GUZ,4.02,4,f,easier,10,complex,0,Process2
943,XB2GUZ,4.02,4,f,easier,11,agent,0,Sling
944,XB2GUZ,4.02,4,f,easier,12,agent,1,Cooperation
945,XB2GUZ,4.02,4,f,easier,13,agent,1,Child_Adult
946,CMcC6F,4.52,4,m,easier,1,simple,1,Num_Stab
947,CMcC6F,4.52,4,m,easier,2,simple,1,Stability1
948,CMcC6F,4.52,4,m,easier,3,simple,1,Number2
949,CMcC6F,4.52,4,m,easier,4,simple,1,Number4
950,CMcC6F,4.52,4,m,easier,5,simple,1,Number1
951,CMcC6F,4.52,4,m,easier,6,simple,1,Number3
952,CMcC6F,4.52,4,m,easier,7,complex,1,Process1
953,CMcC6F,4.52,4,m,easier,8,complex,0,Probability
954,CMcC6F,4.52,4,m,easier,9,complex,0,Process2
955,CMcC6F,4.52,4,m,easier,10,complex,0,Process3
956,CMcC6F,4.52,4,m,easier,11,agent,1,Sling
957,CMcC6F,4.52,4,m,easier,12,agent,1,Cooperation
958,CMcC6F,4.52,4,m,easier,13,agent,0,Child_Adult
959,PXPF4M,4.52,4,f,easier,1,simple,1,Number3
960,PXPF4M,4.52,4,f,easier,2,simple,1,Number2
961,PXPF4M,4.52,4,f,easier,3,simple,0,Number1
962,PXPF4M,4.52,4,f,easier,4,simple,1,Num_Stab
963,PXPF4M,4.52,4,f,easier,5,simple,1,Number4
964,PXPF4M,4.52,4,f,easier,6,simple,1,Stability1
965,PXPF4M,4.52,4,f,easier,7,complex,1,Process1
966,PXPF4M,4.52,4,f,easier,8,complex,0,Probability
967,PXPF4M,4.52,4,f,easier,9,complex,0,Process3
968,PXPF4M,4.52,4,f,easier,10,complex,0,NA
969,PXPF4M,4.52,4,f,easier,11,agent,1,Cooperation
970,PXPF4M,4.52,4,f,easier,12,agent,0,Child_Adult
971,PXPF4M,4.52,4,f,easier,13,agent,0,Sling
972,6Y4EST,4.76,4,m,harder,1,simple,1,Stability1
973,6Y4EST,4.76,4,m,harder,2,simple,0,Number2
974,6Y4EST,4.76,4,m,harder,3,simple,0,Num_Stab
975,6Y4EST,4.76,4,m,harder,4,simple,1,Number1
976,6Y4EST,4.76,4,m,harder,5,simple,1,Number3
977,6Y4EST,4.76,4,m,harder,6,simple,1,Number4
978,6Y4EST,4.76,4,m,harder,7,complex,0,Process2
979,6Y4EST,4.76,4,m,harder,8,complex,0,Probability
980,6Y4EST,4.76,4,m,harder,9,complex,1,Process1
981,6Y4EST,4.76,4,m,harder,10,complex,1,Process3
982,6Y4EST,4.76,4,m,harder,11,agent,1,Sling
983,6Y4EST,4.76,4,m,harder,12,agent,1,Cooperation
984,6Y4EST,4.76,4,m,harder,13,agent,1,Child_Adult
985,5FB7NA,4.84,4,m,harder,1,simple,0,Number4
986,5FB7NA,4.84,4,m,harder,2,simple,1,Number2
987,5FB7NA,4.84,4,m,harder,3,simple,1,Number3
988,5FB7NA,4.84,4,m,harder,4,simple,0,Stability1
989,5FB7NA,4.84,4,m,harder,5,simple,0,Num_Stab
990,5FB7NA,4.84,4,m,harder,6,simple,1,Number1
991,5FB7NA,4.84,4,m,harder,7,complex,0,Process3
992,5FB7NA,4.84,4,m,harder,8,complex,1,Process2
993,5FB7NA,4.84,4,m,harder,9,complex,0,Probability
994,5FB7NA,4.84,4,m,harder,10,complex,0,Process1
995,5FB7NA,4.84,4,m,harder,11,agent,0,Child_Adult
996,5FB7NA,4.84,4,m,harder,12,agent,1,Sling
997,5FB7NA,4.84,4,m,harder,13,agent,1,Cooperation
998,Y3dXVV,4.43,4,m,easier,1,simple,0,Num_Stab
999,Y3dXVV,4.43,4,m,easier,2,simple,1,Stability1
1000,Y3dXVV,4.43,4,m,easier,3,simple,0,Number4
1001,Y3dXVV,4.43,4,m,easier,4,simple,1,Number2
1002,Y3dXVV,4.43,4,m,easier,5,simple,0,Number1
1003,Y3dXVV,4.43,4,m,easier,6,simple,1,Number3
1004,Y3dXVV,4.43,4,m,easier,7,complex,1,Process2
1005,Y3dXVV,4.43,4,m,easier,8,complex,0,Process3
1006,Y3dXVV,4.43,4,m,easier,9,complex,0,Process1
1007,Y3dXVV,4.43,4,m,easier,10,complex,1,Probability
1008,Y3dXVV,4.43,4,m,easier,11,agent,1,Cooperation
1009,Y3dXVV,4.43,4,m,easier,12,agent,1,Sling
1010,Y3dXVV,4.43,4,m,easier,13,agent,1,Child_Adult
1011,3EMEP5,4.52,4,m,easier,1,simple,0,Num_Stab
1012,3EMEP5,4.52,4,m,easier,2,simple,1,Number1
1013,3EMEP5,4.52,4,m,easier,3,simple,1,Stability1
1014,3EMEP5,4.52,4,m,easier,4,simple,1,Number3
1015,3EMEP5,4.52,4,m,easier,5,simple,0,Number2
1016,3EMEP5,4.52,4,m,easier,6,simple,0,Number4
1017,3EMEP5,4.52,4,m,easier,7,complex,0,Process2
1018,3EMEP5,4.52,4,m,easier,8,complex,0,Probability
1019,3EMEP5,4.52,4,m,easier,9,complex,1,Process1
1020,3EMEP5,4.52,4,m,easier,10,complex,1,Process3
1021,3EMEP5,4.52,4,m,easier,11,agent,1,Child_Adult
1022,3EMEP5,4.52,4,m,easier,12,agent,1,Cooperation
1023,3EMEP5,4.52,4,m,easier,13,agent,0,Sling
1024,WEA42Y,4.52,4,f,harder,1,simple,0,Number1
1025,WEA42Y,4.52,4,f,harder,2,simple,1,Stability1
1026,WEA42Y,4.52,4,f,harder,3,simple,1,Num_Stab
1027,WEA42Y,4.52,4,f,harder,4,simple,1,Number3
1028,WEA42Y,4.52,4,f,harder,5,simple,1,Number2
1029,WEA42Y,4.52,4,f,harder,6,simple,1,Number4
1030,WEA42Y,4.52,4,f,harder,7,complex,1,Process3
1031,WEA42Y,4.52,4,f,harder,8,complex,0,Process2
1032,WEA42Y,4.52,4,f,harder,9,complex,1,Process1
1033,WEA42Y,4.52,4,f,harder,10,complex,0,Probability
1034,WEA42Y,4.52,4,f,harder,11,agent,1,Child_Adult
1035,WEA42Y,4.52,4,f,harder,12,agent,1,Cooperation
1036,WEA42Y,4.52,4,f,harder,13,agent,1,Sling
1037,L6EEX6,4.1,4,m,easier,1,simple,0,Number2
1038,L6EEX6,4.1,4,m,easier,2,simple,1,Number3
1039,L6EEX6,4.1,4,m,easier,3,simple,0,Stability1
1040,L6EEX6,4.1,4,m,easier,4,simple,0,Number1
1041,L6EEX6,4.1,4,m,easier,5,simple,0,Num_Stab
1042,L6EEX6,4.1,4,m,easier,6,simple,0,Number4
1043,L6EEX6,4.1,4,m,easier,7,complex,1,Probability
1044,L6EEX6,4.1,4,m,easier,8,complex,1,Process1
1045,L6EEX6,4.1,4,m,easier,9,complex,0,Process3
1046,L6EEX6,4.1,4,m,easier,10,complex,0,Process2
1047,L6EEX6,4.1,4,m,easier,11,agent,1,Sling
1048,L6EEX6,4.1,4,m,easier,12,agent,1,Cooperation
1049,L6EEX6,4.1,4,m,easier,13,agent,0,Child_Adult
1050,PGCSND,4.19,4,f,harder,1,simple,1,Number4
1051,PGCSND,4.19,4,f,harder,2,simple,1,Number2
1052,PGCSND,4.19,4,f,harder,3,simple,1,Number1
1053,PGCSND,4.19,4,f,harder,4,simple,1,Num_Stab
1054,PGCSND,4.19,4,f,harder,5,simple,1,Stability1
1055,PGCSND,4.19,4,f,harder,6,simple,1,Number3
1056,PGCSND,4.19,4,f,harder,7,complex,0,Probability
1057,PGCSND,4.19,4,f,harder,8,complex,1,Process3
1058,PGCSND,4.19,4,f,harder,9,complex,1,Process2
1059,PGCSND,4.19,4,f,harder,10,complex,1,Process1
1060,PGCSND,4.19,4,f,harder,11,agent,1,Sling
1061,PGCSND,4.19,4,f,harder,12,agent,1,Child_Adult
1062,PGCSND,4.19,4,f,harder,13,agent,1,Cooperation
1063,CHV7EL,4.84,4,f,harder,1,simple,1,Num_Stab
1064,CHV7EL,4.84,4,f,harder,2,simple,1,Number3
1065,CHV7EL,4.84,4,f,harder,3,simple,1,Number4
1066,CHV7EL,4.84,4,f,harder,4,simple,1,Number1
1067,CHV7EL,4.84,4,f,harder,5,simple,1,Stability1
1068,CHV7EL,4.84,4,f,harder,6,simple,1,Number2
1069,CHV7EL,4.84,4,f,harder,7,complex,0,Process1
1070,CHV7EL,4.84,4,f,harder,8,complex,0,Process2
1071,CHV7EL,4.84,4,f,harder,9,complex,0,Process3
1072,CHV7EL,4.84,4,f,harder,10,complex,0,Probability
1073,CHV7EL,4.84,4,f,harder,11,agent,1,Sling
1074,CHV7EL,4.84,4,f,harder,12,agent,1,Child_Adult
1075,CHV7EL,4.84,4,f,harder,13,agent,0,Cooperation
1076,FFPWQB,4.68,4,f,easier,1,simple,0,Number3
1077,FFPWQB,4.68,4,f,easier,2,simple,0,Number4
1078,FFPWQB,4.68,4,f,easier,3,simple,0,Number1
1079,FFPWQB,4.68,4,f,easier,4,simple,0,Num_Stab
1080,FFPWQB,4.68,4,f,easier,5,simple,0,Number2
1081,FFPWQB,4.68,4,f,easier,6,simple,1,Stability1
1082,FFPWQB,4.68,4,f,easier,7,complex,1,Process2
1083,FFPWQB,4.68,4,f,easier,8,complex,0,Probability
1084,FFPWQB,4.68,4,f,easier,9,complex,0,Process1
1085,FFPWQB,4.68,4,f,easier,10,complex,1,Process3
1086,FFPWQB,4.68,4,f,easier,11,agent,0,Cooperation
1087,FFPWQB,4.68,4,f,easier,12,agent,1,Sling
1088,FFPWQB,4.68,4,f,easier,13,agent,1,Child_Adult
1089,K77YQM,4.6,4,m,easier,1,simple,1,Num_Stab
1090,K77YQM,4.6,4,m,easier,2,simple,1,Number4
1091,K77YQM,4.6,4,m,easier,3,simple,0,Number1
1092,K77YQM,4.6,4,m,easier,4,simple,1,Number2
1093,K77YQM,4.6,4,m,easier,5,simple,1,Stability1
1094,K77YQM,4.6,4,m,easier,6,simple,1,Number3
1095,K77YQM,4.6,4,m,easier,7,complex,1,Probability
1096,K77YQM,4.6,4,m,easier,8,complex,0,Process3
1097,K77YQM,4.6,4,m,easier,9,complex,1,Process2
1098,K77YQM,4.6,4,m,easier,10,complex,0,Process1
1099,K77YQM,4.6,4,m,easier,11,agent,1,Sling
1100,K77YQM,4.6,4,m,easier,12,agent,1,Cooperation
1101,K77YQM,4.6,4,m,easier,13,agent,1,Child_Adult
1102,CcEZSY,4.1,4,f,easier,1,simple,0,Number4
1103,CcEZSY,4.1,4,f,easier,2,simple,1,Stability1
1104,CcEZSY,4.1,4,f,easier,3,simple,1,Number1
1105,CcEZSY,4.1,4,f,easier,4,simple,0,Number2
1106,CcEZSY,4.1,4,f,easier,5,simple,1,Number3
1107,CcEZSY,4.1,4,f,easier,6,simple,0,Num_Stab
1108,CcEZSY,4.1,4,f,easier,7,complex,0,Process1
1109,CcEZSY,4.1,4,f,easier,8,complex,0,Process3
1110,CcEZSY,4.1,4,f,easier,9,complex,1,Process2
1111,CcEZSY,4.1,4,f,easier,10,complex,1,Probability
1112,CcEZSY,4.1,4,f,easier,11,agent,1,Cooperation
1113,CcEZSY,4.1,4,f,easier,12,agent,0,Sling
1114,CcEZSY,4.1,4,f,easier,13,agent,1,Child_Adult
1115,C4dB52,4.27,4,f,easier,1,simple,0,Stability1
1116,C4dB52,4.27,4,f,easier,2,simple,0,Number1
1117,C4dB52,4.27,4,f,easier,3,simple,0,Number2
1118,C4dB52,4.27,4,f,easier,4,simple,1,Num_Stab
1119,C4dB52,4.27,4,f,easier,5,simple,0,Number4
1120,C4dB52,4.27,4,f,easier,6,simple,0,Number3
1121,C4dB52,4.27,4,f,easier,7,complex,1,Probability
1122,C4dB52,4.27,4,f,easier,8,complex,0,Process3
1123,C4dB52,4.27,4,f,easier,9,complex,1,Process2
1124,C4dB52,4.27,4,f,easier,10,complex,1,Process1
1125,C4dB52,4.27,4,f,easier,11,agent,0,Sling
1126,C4dB52,4.27,4,f,easier,12,agent,1,Child_Adult
1127,C4dB52,4.27,4,f,easier,13,agent,1,Cooperation
1128,5Q2ZLV,4.19,4,m,easier,1,simple,1,Number2
1129,5Q2ZLV,4.19,4,m,easier,2,simple,1,Number3
1130,5Q2ZLV,4.19,4,m,easier,3,simple,1,Number1
1131,5Q2ZLV,4.19,4,m,easier,4,simple,1,Num_Stab
1132,5Q2ZLV,4.19,4,m,easier,5,simple,0,Number4
1133,5Q2ZLV,4.19,4,m,easier,6,simple,1,Stability1
1134,5Q2ZLV,4.19,4,m,easier,7,complex,1,Process2
1135,5Q2ZLV,4.19,4,m,easier,8,complex,0,Process3
1136,5Q2ZLV,4.19,4,m,easier,9,complex,0,Probability
1137,5Q2ZLV,4.19,4,m,easier,10,complex,1,Process1
1138,5Q2ZLV,4.19,4,m,easier,11,agent,1,Cooperation
1139,5Q2ZLV,4.19,4,m,easier,12,agent,1,Child_Adult
1140,5Q2ZLV,4.19,4,m,easier,13,agent,1,Sling
1141,4ZADYF,4.02,4,m,easier,1,simple,1,Number2
1142,4ZADYF,4.02,4,m,easier,2,simple,1,Stability1
1143,4ZADYF,4.02,4,m,easier,3,simple,1,Number1
1144,4ZADYF,4.02,4,m,easier,4,simple,1,Number4
1145,4ZADYF,4.02,4,m,easier,5,simple,0,Number3
1146,4ZADYF,4.02,4,m,easier,6,simple,1,Num_Stab
1147,4ZADYF,4.02,4,m,easier,7,complex,0,Process1
1148,4ZADYF,4.02,4,m,easier,8,complex,0,Process2
1149,4ZADYF,4.02,4,m,easier,9,complex,0,Process3
1150,4ZADYF,4.02,4,m,easier,10,complex,0,Probability
1151,4ZADYF,4.02,4,m,easier,11,agent,0,Cooperation
1152,4ZADYF,4.02,4,m,easier,12,agent,1,Sling
1153,4ZADYF,4.02,4,m,easier,13,agent,1,Child_Adult
1154,U5PGV6,4.35,4,f,harder,1,simple,1,Number4
1155,U5PGV6,4.35,4,f,harder,2,simple,1,Num_Stab
1156,U5PGV6,4.35,4,f,harder,3,simple,1,Stability1
1157,U5PGV6,4.35,4,f,harder,4,simple,1,Number3
1158,U5PGV6,4.35,4,f,harder,5,simple,0,Number1
1159,U5PGV6,4.35,4,f,harder,6,simple,1,Number2
1160,U5PGV6,4.35,4,f,harder,7,complex,1,Process3
1161,U5PGV6,4.35,4,f,harder,8,complex,0,Probability
1162,U5PGV6,4.35,4,f,harder,9,complex,0,Process2
1163,U5PGV6,4.35,4,f,harder,10,complex,0,Process1
1164,U5PGV6,4.35,4,f,harder,11,agent,1,Cooperation
1165,U5PGV6,4.35,4,f,harder,12,agent,1,Sling
1166,U5PGV6,4.35,4,f,harder,13,agent,1,Child_Adult
1167,ERNdYD,4.02,4,m,easier,1,simple,1,Number4
1168,ERNdYD,4.02,4,m,easier,2,simple,1,Num_Stab
1169,ERNdYD,4.02,4,m,easier,3,simple,1,Stability1
1170,ERNdYD,4.02,4,m,easier,4,simple,1,Number1
1171,ERNdYD,4.02,4,m,easier,5,simple,1,Number2
1172,ERNdYD,4.02,4,m,easier,6,simple,0,Number3
1173,ERNdYD,4.02,4,m,easier,7,complex,1,Process2
1174,ERNdYD,4.02,4,m,easier,8,complex,0,Probability
1175,ERNdYD,4.02,4,m,easier,9,complex,0,Process3
1176,ERNdYD,4.02,4,m,easier,10,complex,0,Process1
1177,ERNdYD,4.02,4,m,easier,11,agent,0,Cooperation
1178,ERNdYD,4.02,4,m,easier,12,agent,1,Child_Adult
1179,ERNdYD,4.02,4,m,easier,13,agent,0,Sling
1180,AW2R5S,4.19,4,f,harder,1,simple,0,Number2
1181,AW2R5S,4.19,4,f,harder,2,simple,1,Stability1
1182,AW2R5S,4.19,4,f,harder,3,simple,1,Num_Stab
1183,AW2R5S,4.19,4,f,harder,4,simple,1,Number1
1184,AW2R5S,4.19,4,f,harder,5,simple,1,Number3
1185,AW2R5S,4.19,4,f,harder,6,simple,1,Number4
1186,AW2R5S,4.19,4,f,harder,7,complex,0,Process2
1187,AW2R5S,4.19,4,f,harder,8,complex,1,Process3
1188,AW2R5S,4.19,4,f,harder,9,complex,1,Process1
1189,AW2R5S,4.19,4,f,harder,10,complex,0,Probability
1190,AW2R5S,4.19,4,f,harder,11,agent,1,Child_Adult
1191,AW2R5S,4.19,4,f,harder,12,agent,1,Sling
1192,AW2R5S,4.19,4,f,harder,13,agent,1,Cooperation
1193,ZBY4NK,4.52,4,f,harder,1,simple,1,Number4
1194,ZBY4NK,4.52,4,f,harder,2,simple,1,Number1
1195,ZBY4NK,4.52,4,f,harder,3,simple,1,Number2
1196,ZBY4NK,4.52,4,f,harder,4,simple,1,Number3
1197,ZBY4NK,4.52,4,f,harder,5,simple,1,Num_Stab
1198,ZBY4NK,4.52,4,f,harder,6,simple,1,Stability1
1199,ZBY4NK,4.52,4,f,harder,7,complex,0,Probability
1200,ZBY4NK,4.52,4,f,harder,8,complex,1,Process3
1201,ZBY4NK,4.52,4,f,harder,9,complex,1,Process2
1202,ZBY4NK,4.52,4,f,harder,10,complex,1,Process1
1203,ZBY4NK,4.52,4,f,harder,11,agent,1,Child_Adult
1204,ZBY4NK,4.52,4,f,harder,12,agent,1,Cooperation
1205,ZBY4NK,4.52,4,f,harder,13,agent,0,Sling
1206,3HSCDL,4.1,4,m,harder,1,simple,1,Number3
1207,3HSCDL,4.1,4,m,harder,2,simple,1,Stability1
1208,3HSCDL,4.1,4,m,harder,3,simple,0,Num_Stab
1209,3HSCDL,4.1,4,m,harder,4,simple,0,Number1
1210,3HSCDL,4.1,4,m,harder,5,simple,1,Number2
1211,3HSCDL,4.1,4,m,harder,6,simple,1,Number4
1212,3HSCDL,4.1,4,m,harder,7,complex,0,Process2
1213,3HSCDL,4.1,4,m,harder,8,complex,1,Process3
1214,3HSCDL,4.1,4,m,harder,9,complex,0,Probability
1215,3HSCDL,4.1,4,m,harder,10,complex,0,Process1
1216,3HSCDL,4.1,4,m,harder,11,agent,1,Sling
1217,3HSCDL,4.1,4,m,harder,12,agent,1,Cooperation
1218,3HSCDL,4.1,4,m,harder,13,agent,0,Child_Adult
1219,67K3FD,4.02,4,f,harder,1,simple,0,Number1
1220,67K3FD,4.02,4,f,harder,2,simple,1,Num_Stab
1221,67K3FD,4.02,4,f,harder,3,simple,1,Number2
1222,67K3FD,4.02,4,f,harder,4,simple,1,Number4
1223,67K3FD,4.02,4,f,harder,5,simple,1,Number3
1224,67K3FD,4.02,4,f,harder,6,simple,1,Stability1
1225,67K3FD,4.02,4,f,harder,7,complex,1,Process2
1226,67K3FD,4.02,4,f,harder,8,complex,0,Process1
1227,67K3FD,4.02,4,f,harder,9,complex,1,Probability
1228,67K3FD,4.02,4,f,harder,10,complex,1,Process3
1229,67K3FD,4.02,4,f,harder,11,agent,0,Cooperation
1230,67K3FD,4.02,4,f,harder,12,agent,1,Child_Adult
1231,67K3FD,4.02,4,f,harder,13,agent,1,Sling
1232,PVH5QV,4.1,4,f,easier,1,simple,0,Number1
1233,PVH5QV,4.1,4,f,easier,2,simple,1,Number2
1234,PVH5QV,4.1,4,f,easier,3,simple,1,Number3
1235,PVH5QV,4.1,4,f,easier,4,simple,0,Stability1
1236,PVH5QV,4.1,4,f,easier,5,simple,0,Number4
1237,PVH5QV,4.1,4,f,easier,6,simple,0,Num_Stab
1238,PVH5QV,4.1,4,f,easier,7,complex,0,Process2
1239,PVH5QV,4.1,4,f,easier,8,complex,1,Process1
1240,PVH5QV,4.1,4,f,easier,9,complex,0,Process3
1241,PVH5QV,4.1,4,f,easier,10,complex,0,Probability
1242,PVH5QV,4.1,4,f,easier,11,agent,0,Child_Adult
1243,PVH5QV,4.1,4,f,easier,12,agent,1,Sling
1244,PVH5QV,4.1,4,f,easier,13,agent,1,Cooperation
1245,EVHJcY,4.43,4,f,harder,1,simple,0,Number4
1246,EVHJcY,4.43,4,f,harder,2,simple,1,Number1
1247,EVHJcY,4.43,4,f,harder,3,simple,1,Number3
1248,EVHJcY,4.43,4,f,harder,4,simple,1,Num_Stab
1249,EVHJcY,4.43,4,f,harder,5,simple,1,Stability1
1250,EVHJcY,4.43,4,f,harder,6,simple,1,Number2
1251,EVHJcY,4.43,4,f,harder,7,complex,1,Process3
1252,EVHJcY,4.43,4,f,harder,8,complex,0,Process1
1253,EVHJcY,4.43,4,f,harder,9,complex,1,Probability
1254,EVHJcY,4.43,4,f,harder,10,complex,0,Process2
1255,EVHJcY,4.43,4,f,harder,11,agent,1,Child_Adult
1256,EVHJcY,4.43,4,f,harder,12,agent,1,Sling
1257,EVHJcY,4.43,4,f,harder,13,agent,1,Cooperation
1258,UdHBG7,4.27,4,f,harder,1,simple,0,Number3
1259,UdHBG7,4.27,4,f,harder,2,simple,0,Number2
1260,UdHBG7,4.27,4,f,harder,3,simple,1,Num_Stab
1261,UdHBG7,4.27,4,f,harder,4,simple,0,Stability1
1262,UdHBG7,4.27,4,f,harder,5,simple,1,Number4
1263,UdHBG7,4.27,4,f,harder,6,simple,0,Number1
1264,UdHBG7,4.27,4,f,harder,7,complex,1,Process3
1265,UdHBG7,4.27,4,f,harder,8,complex,0,Process1
1266,UdHBG7,4.27,4,f,harder,9,complex,0,Probability
1267,UdHBG7,4.27,4,f,harder,10,complex,0,Process2
1268,UdHBG7,4.27,4,f,harder,11,agent,1,Sling
1269,UdHBG7,4.27,4,f,harder,12,agent,1,Child_Adult
1270,UdHBG7,4.27,4,f,harder,13,agent,0,Cooperation
1271,PLSNU7,4.1,4,m,harder,1,simple,1,Stability1
1272,PLSNU7,4.1,4,m,harder,2,simple,0,Num_Stab
1273,PLSNU7,4.1,4,m,harder,3,simple,0,Number3
1274,PLSNU7,4.1,4,m,harder,4,simple,0,Number2
1275,PLSNU7,4.1,4,m,harder,5,simple,0,Number4
1276,PLSNU7,4.1,4,m,harder,6,simple,1,Number1
1277,PLSNU7,4.1,4,m,harder,7,complex,1,Process1
1278,PLSNU7,4.1,4,m,harder,8,complex,0,Probability
1279,PLSNU7,4.1,4,m,harder,9,complex,0,Process2
1280,PLSNU7,4.1,4,m,harder,10,complex,1,Process3
1281,PLSNU7,4.1,4,m,harder,11,agent,1,Child_Adult
1282,PLSNU7,4.1,4,m,harder,12,agent,1,Sling
1283,PLSNU7,4.1,4,m,harder,13,agent,0,Cooperation
1284,cMPHD5,4.02,4,f,harder,1,simple,0,Number2
1285,cMPHD5,4.02,4,f,harder,2,simple,1,Number3
1286,cMPHD5,4.02,4,f,harder,3,simple,1,Num_Stab
1287,cMPHD5,4.02,4,f,harder,4,simple,0,Number1
1288,cMPHD5,4.02,4,f,harder,5,simple,0,Stability1
1289,cMPHD5,4.02,4,f,harder,6,simple,1,Number4
1290,cMPHD5,4.02,4,f,harder,7,complex,1,Process1
1291,cMPHD5,4.02,4,f,harder,8,complex,1,Process3
1292,cMPHD5,4.02,4,f,harder,9,complex,1,Process2
1293,cMPHD5,4.02,4,f,harder,10,complex,0,Probability
1294,cMPHD5,4.02,4,f,harder,11,agent,1,Child_Adult
1295,cMPHD5,4.02,4,f,harder,12,agent,1,Sling
1296,cMPHD5,4.02,4,f,harder,13,agent,0,Cooperation
1297,W5MV5c,4.76,4,m,harder,1,simple,1,Number4
1298,W5MV5c,4.76,4,m,harder,2,simple,1,Stability1
1299,W5MV5c,4.76,4,m,harder,3,simple,1,Number1
1300,W5MV5c,4.76,4,m,harder,4,simple,1,Number2
1301,W5MV5c,4.76,4,m,harder,5,simple,1,Number3
1302,W5MV5c,4.76,4,m,harder,6,simple,0,Num_Stab
1303,W5MV5c,4.76,4,m,harder,7,complex,1,Process2
1304,W5MV5c,4.76,4,m,harder,8,complex,1,Probability
1305,W5MV5c,4.76,4,m,harder,9,complex,1,Process1
1306,W5MV5c,4.76,4,m,harder,10,complex,0,Process3
