trial_name,run_num,trial_tree_path,trial_symbolic_plan,trial_symbolic_plan_len,KE,total_instability
21_1,3,1_1_3_1_2_1_1_1,"[[GL b2], [FL b2 table], [GR b3], [FR b3 table], [GL b1], [FL b1 table], [GR b0], [FR b0 table]]",8,139.9061,0
11_2,3,1_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GR c3], [FR c3 table], [GR c0], [FR c0 table], [GL b0], [FL b0 table], [GR c4], [FR c4 table], [GL b3], [FL b3 table], [GR c1], [FR c1 table], [GL b1], [FL b1 table], [GR c5], [FR c5 table], [GL b4], [FL b4 table], [GR c2], [FR c2 table], [GL b2], [FL b2 table], [GL b5], [FL b5 table]]",24,431.9281,0
11_1,3,1_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b3], [FL b3 table], [GL b0], [FL b0 table], [GR c0], [FR c0 table], [GL b4], [FL b4 table], [GR c3], [FR c3 table], [GL b1], [FL b1 table], [GR c1], [FR c1 table], [GL b5], [FL b5 table], [GR c4], [FR c4 table], [GL b2], [FL b2 table], [GR c2], [FR c2 table], [GR c5], [FR c5 table]]",24,394.55174,0
17_2,3,1_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 c1], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1], [GL b3], [FL b3 b2], [GL b4], [FL b4 b3], [GR b5], [FR b5 b4], [GL b6], [FL b6 b5], [GR b7], [FR b7 b6]]",16,333.1841,0
23_1,3,1_1_1_1,"[[GL b4], [FL b4 table], [GR b5], [FR b5 table]]",4,51.6674,0
22_1,3,1_1_2_1_1_1,"[[GR b0], [FR b0 table], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1]]",6,110.4674,0
19_1,3,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1], [GL b3], [FL b3 b2], [GL b4], [FL b4 b3], [GR b5], [FR b5 b4], [GL b6], [FL b6 b5], [GR b7], [FR b7 b6], [GR b8], [FR b8 b7], [GL b9], [FL b9 b8]]",20,417.92215,0
15_2,3,1_1_12_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b9], [FL b9 table], [GL b8], [FL b8 table], [GR b3], [FR b3 table], [GL b7], [FL b7 table], [GR b2], [FR b2 table], [GR b1], [FR b1 table], [GL b0], [FL b0 table], [GL b4], [FL b4 table], [GL b5], [FL b5 table], [GR b10], [FR b10 table], [GL b6], [FL b6 table], [GR b11], [FR b11 table], [GR b12], [FR b12 table]]",26,467.67833,0
19_2,3,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GR c0], [FR c0 b0], [GR b1], [FR b1 c0], [GR c1], [FR c1 b1], [GL b2], [FL b2 c1], [GL c2], [FL c2 b2], [GL b3], [FL b3 c2], [GR c3], [FR c3 b3], [GR b4], [FR b4 c3], [GL c4], [FL c4 b4]]",20,416.38081,0
8_2,3,1_1_14_1_13_1_12_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b5], [FL b5 table], [GR b0], [FR b0 table], [GR b10], [FR b10 table], [GL b6], [FL b6 b5], [GL b1], [FL b1 b0], [GR b11], [FR b11 b10], [GL b7], [FL b7 b6], [GL b2], [FL b2 b1], [GR b12], [FR b12 b11], [GL b8], [FL b8 b7], [GL b3], [FL b3 b2], [GR b13], [FR b13 b12], [GL b9], [FL b9 b8], [GL b4], [FL b4 b3], [GR b14], [FR b14 b13]]",30,455.43836,0
27_1,3,1_1_2_1_1_1,"[[GR c0], [FR c0 table], [GR c6], [FR c6 table], [GR c9], [FR c9 c6]]",6,104.7955,0
26_1,3,1_1_3_1_2_1_1_1,"[[GR b0], [FR b0 table], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GL b3], [FL b3 b2]]",8,154.77857,0
27_2,3,1_1_2_1_1_1,"[[GR c1], [FR c1 table], [GR c3], [FR c3 table], [GR c4], [FR c4 c1]]",6,94.8846,0
29_1,3,1_1_2_1_1_1,"[[GR b2], [FR b2 table], [GR b1], [FR b1 table], [GL b0], [FL b0 table]]",6,100.7531,0
16_2,3,1_1_14_1_13_1_12_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b14], [FL b14 table], [GR b2], [FR b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table], [GL b13], [FL b13 table], [GL b12], [FL b12 table], [GR b9], [FR b9 table], [GR b8], [FR b8 table], [GL b11], [FL b11 table], [GR b7], [FR b7 table], [GL b10], [FL b10 table], [GR b6], [FR b6 table], [GR b5], [FR b5 table]]",30,508.3015,0
23_2,3,1_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b8], [FL b8 table], [GR b9], [FR b9 table], [GR b6], [FR b6 table], [GR b7], [FR b7 table], [GR b4], [FR b4 table], [GR b5], [FR b5 table], [GL b2], [FL b2 table], [GR b3], [FR b3 table]]",16,266.84562,0
30_1,3,1_1_2_1_1_1,"[[GL b0], [FL b0 table], [GR b1], [FR b1 table], [GR b2], [FR b2 table]]",6,90.539,0
18_2,3,1_1_14_1_13_1_12_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b1], [FL b1 table], [GR b0], [FR b0 table], [GL c1], [FL c1 b1], [GR c0], [FR c0 b0], [GL b3], [FL b3 c1], [GR b2], [FR b2 c0], [GL c3], [FL c3 b3], [GR c2], [FR c2 b2], [GL b5], [FL b5 c3], [GL b6], [FL b6 c3], [GR b4], [FR b4 c2], [GL c5], [FL c5 b6], [GR c4], [FR c4 b4], [GL b7], [FL b7 c5], [GR c6], [FR c6 b7]]",30,607.64981,0
31_1,3,1_1_1_1,"[[GL b1], [FL b1 c7], [GR b0], [FR b0 c3]]",4,63.3042,0
25_1,3,1_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b1], [FL b1 table], [GL b0], [FL b0 table], [GL b2], [FL b2 table], [GL b5], [FL b5 table], [GL b3], [FL b3 table], [GR c5], [FR c5 table], [GL b4], [FL b4 table], [GR c4], [FR c4 table], [GR c0], [FR c0 table], [GR c3], [FR c3 table], [GR c1], [FR c1 table], [GR c2], [FR c2 table]]",24,416.99119,0
21_2,3,1_1_13_1_12_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b9], [FL b9 table], [GL b12], [FL b12 table], [GR b13], [FR b13 table], [GL b8], [FL b8 table], [GR b4], [FR b4 table], [GL b7], [FL b7 table], [GR b3], [FR b3 table], [GL b6], [FL b6 table], [GR b2], [FR b2 table], [GL b5], [FL b5 table], [GR b1], [FR b1 table], [GL b10], [FL b10 table], [GR b11], [FR b11 table], [GR b0], [FR b0 table]]",28,499.32903,0
25_2,3,1_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b1], [FL b1 table], [GL b0], [FL b0 table], [GL b2], [FL b2 table], [GL b5], [FL b5 table], [GL b3], [FL b3 table], [GR c5], [FR c5 table], [GL b4], [FL b4 table], [GR c4], [FR c4 table], [GR c0], [FR c0 table], [GR c3], [FR c3 table], [GR c1], [FR c1 table], [GR c2], [FR c2 table]]",24,416.12016,0
22_2,3,1_1_14_1_13_1_12_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GR b0], [FR b0 table], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GL b3], [FL b3 b2], [GR b4], [FR b4 b3], [GR b5], [FR b5 b4], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GL b8], [FL b8 b7], [GR b9], [FR b9 b8], [GL b10], [FL b10 b9], [GR b11], [FR b11 b10], [GR b12], [FR b12 b11], [GL b13], [FL b13 b12], [GR b14], [FR b14 b13]]",30,739.94142,0
28_1,3,1_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GR b11], [FR b11 table], [GR b10], [FR b10 table], [GR b9], [FR b9 table], [GR b8], [FR b8 table], [GR b7], [FR b7 table], [GL b6], [FL b6 table], [GL b3], [FL b3 table], [GL b4], [FL b4 table], [GR b5], [FR b5 table]]",24,441.3714,0
51_1,3,1_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table]]",10,155.93536,0
31_2,3,1_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b6], [FL b6 b5], [GR b1], [FR b1 b0], [GL b7], [FL b7 b6], [GR b2], [FR b2 b1], [GL b8], [FL b8 b7], [GR b3], [FR b3 b2], [GL b9], [FL b9 b8], [GR b4], [FR b4 b3]]",16,310.17864,0
33_1,3,1_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b6], [FL b6 table], [GR b0], [FR b0 table], [GL b7], [FL b7 b6], [GR b1], [FR b1 b0], [GL b8], [FL b8 b7], [GR b2], [FR b2 b1], [GL b9], [FL b9 b8], [GR b3], [FR b3 b2], [GL b10], [FL b10 b9], [GR b4], [FR b4 b3], [GL b11], [FL b11 b10], [GR b5], [FR b5 b4]]",24,447.84896,0
33_2,3,1_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b3], [FL b3 table], [GR c0], [FR c0 table], [GL c3], [FL c3 b3], [GR b0], [FR b0 c0], [GL b4], [FL b4 c3], [GR c1], [FR c1 b0], [GL c4], [FL c4 b4], [GR b1], [FR b1 c1], [GL b5], [FL b5 c4], [GR c2], [FR c2 b1], [GL c5], [FL c5 b5], [GR b2], [FR b2 c2]]",24,470.77138,0
20_1,3,1_1_20_1_19_1_18_1_17_1_16_1_15_1_14_1_13_1_12_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b14], [FL b14 table], [GL b0], [FL b0 table], [GR b7], [FR b7 table], [GL b15], [FL b15 b14], [GL b1], [FL b1 b0], [GR b8], [FR b8 b7], [GL b16], [FL b16 b15], [GR b2], [FR b2 b1], [GR b9], [FR b9 b8], [GL b17], [FL b17 b16], [GR b3], [FR b3 b2], [GR b10], [FR b10 b9], [GL b18], [FL b18 b17], [GL b4], [FL b4 b3], [GR b11], [FR b11 b10], [GL b19], [FL b19 b18], [GR b5], [FR b5 b4], [GR b12], [FR b12 b11], [GL b20], [FL b20 b19], [GL b6], [FL b6 b5], [GR b13], [FR b13 b12]]",42,822.76861,0
20_2,3,1_1_20_1_19_1_18_1_17_1_16_1_15_1_14_1_13_1_12_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table], [GR b5], [FR b5 table], [GL b6], [FL b6 b1], [GR b7], [FR b7 b2], [GR b8], [FR b8 b4], [GL b9], [FL b9 b6], [GL b10], [FL b10 b7], [GR b11], [FR b11 b7], [GR b12], [FR b12 b8], [GL b13], [FL b13 b10], [GR b14], [FR b14 b11], [GL b15], [FL b15 b13], [GR b16], [FR b16 b14], [GL b17], [FL b17 b15], [GL b18], [FL b18 b15], [GR b19], [FR b19 b16], [GR b20], [FR b20 b18]]",42,770.19368,0
54_1,3,1_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GR b1], [FR b1 b0], [GR b2], [FR b2 b1], [GL b3], [FL b3 b2], [GL b4], [FL b4 b3]]",10,165.9084,0
57_1,3,1_1_2_1_1_1,"[[GR b0], [FR b0 c1], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1]]",6,107.7353,0
30_2,3,1_1_14_1_13_1_12_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GL b3], [FL b3 table], [GL b4], [FL b4 table], [GL b5], [FL b5 table], [GL b6], [FL b6 table], [GL b7], [FL b7 table], [GR b8], [FR b8 table], [GR b9], [FR b9 table], [GR b10], [FR b10 table], [GR b11], [FR b11 table], [GR b12], [FR b12 table], [GR b13], [FR b13 table], [GR b14], [FR b14 table]]",30,492.20012,0
53_1,3,1_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b1], [FL b1 table], [GL b0], [FL b0 table], [GR b2], [FR b2 table], [GL b4], [FL b4 b1], [GR b3], [FR b3 b0], [GR b5], [FR b5 b2], [GL b7], [FL b7 b4], [GL b6], [FL b6 b3], [GR b8], [FR b8 b5]]",18,285.60516,0
29_2,3,1_1_14_1_13_1_12_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b2], [FL b2 table], [GL b14], [FL b14 table], [GR b1], [FR b1 table], [GL b13], [FL b13 table], [GL b0], [FL b0 table], [GL b12], [FL b12 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table], [GR b5], [FR b5 table], [GL b9], [FL b9 table], [GL b10], [FL b10 table], [GR b6], [FR b6 table], [GL b11], [FL b11 table], [GR b7], [FR b7 table], [GR b8], [FR b8 table]]",30,520.67517,0
52_1,3,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b9], [FL b9 table], [GL b8], [FL b8 table], [GL b7], [FL b7 table], [GL b6], [FL b6 table], [GL b5], [FL b5 table], [GL b4], [FL b4 table], [GR b3], [FR b3 table], [GR b2], [FR b2 table], [GR b1], [FR b1 table], [GR b0], [FR b0 table]]",20,323.51061,0
28_2,3,1_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GR b3], [FR b3 table], [GL b4], [FL b4 table], [GR b5], [FR b5 table], [GL b6], [FL b6 b2], [GR b7], [FR b7 b6], [GL b8], [FL b8 b7], [GR b9], [FR b9 b8], [GR b10], [FR b10 b9], [GR b11], [FR b11 b10]]",24,476.28887,0
57_2,3,1_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b3], [FL b3 table], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GR b0], [FR b0 c1], [GL b6], [FL b6 b5], [GR b1], [FR b1 b0], [GR b7], [FR b7 b6], [GR b2], [FR b2 b1]]",16,292.85721,0
55_1,3,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GR b2], [FR b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table], [GL b5], [FL b5 b0], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GL b8], [FL b8 b7], [GR b9], [FR b9 b8]]",20,357.1495,0
56_1,3,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GR b0], [FR b0 table], [GL b1], [FL b1 b0], [GL b2], [FL b2 b1], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GR b6], [FR b6 b5], [GR b7], [FR b7 b6], [GR b8], [FR b8 b7], [GL b9], [FL b9 b8]]",20,386.19951,0
34_1,3,1_1_16_1_15_1_14_1_13_1_12_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GR b2], [FR b2 table], [GL b3], [FL b3 b0], [GR b4], [FR b4 b1], [GR b5], [FR b5 b2], [GL b6], [FL b6 b3], [GL b7], [FL b7 b4], [GR b8], [FR b8 b5], [GL b9], [FL b9 b6], [GL b10], [FL b10 b7], [GR b11], [FR b11 b8], [GL b12], [FL b12 b9], [GR b13], [FR b13 b10], [GR b14], [FR b14 b11], [GL b16], [FL b16 b12], [GR b15], [FR b15 b14]]",34,649.29286,0
34_2,3,1_1_16_1_15_1_14_1_13_1_12_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table], [GL b5], [FL b5 b0], [GL b6], [FL b6 b1], [GR b7], [FR b7 b2], [GR b8], [FR b8 b3], [GL b9], [FL b9 b5], [GL b10], [FL b10 b6], [GR b11], [FR b11 b7], [GL b12], [FL b12 b9], [GR b13], [FR b13 b10], [GL b14], [FL b14 b12], [GR b15], [FR b15 b13], [GL b16], [FL b16 b14]]",34,650.67488,0
26_2,3,1_1_15_1_14_1_13_1_12_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b8], [FL b8 table], [GL b4], [FL b4 table], [GR b0], [FR b0 table], [GR b12], [FR b12 table], [GR b9], [FR b9 b8], [GL b5], [FL b5 b4], [GR b1], [FR b1 b0], [GL b13], [FL b13 b12], [GL b10], [FL b10 b9], [GL b6], [FL b6 b5], [GR b2], [FR b2 b1], [GL b14], [FL b14 b13], [GL b11], [FL b11 b10], [GL b7], [FL b7 b6], [GR b3], [FR b3 b2], [GR b15], [FR b15 b14]]",32,616.04377,0
9_1,4,1_1_1_1,"[[GL b1], [FL b1 table], [GR b0], [FR b0 table]]",4,72.1516,0
7_1,4,1_1_2_1_1_1,"[[GL b0], [FL b0 table], [GR b2], [FR b2 table], [GL b1], [FL b1 table]]",6,98.2413,0
17_1,4,1_1_1_1,"[[GL b0], [FL b0 c7], [GR b1], [FR b1 b0]]",4,74.5392,0
8_1,4,1_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GR b3], [FR b3 b2], [GR b4], [FR b4 b3]]",10,163.9459,0
15_1,4,1_1_4_1_3_1_2_1_1_1,"[[GL b4], [FL b4 table], [GR b1], [FR b1 table], [GR b2], [FR b2 table], [GL b0], [FL b0 table], [GR b3], [FR b3 table]]",10,160.42945,0
13_1,4,1_1_4_1_3_1_2_1_1_1,"[[GR c11], [FR c11 table], [GR c6], [FR c6 table], [GR c3], [FR c3 table], [GR c16], [FR c16 table], [GR c15], [FR c15 table]]",10,191.2869,0
13_2,4,1_1_4_1_3_1_2_1_1_1,"[[GR c0], [FR c0 table], [GR c4], [FR c4 table], [GR c3], [FR c3 table], [GR c2], [FR c2 table], [GR c1], [FR c1 table]]",10,196.3341,0
16_1,4,1_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GR b2], [FR b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table]]",10,155.681,0
18_1,4,1_1_1_1,"[[GR b7], [FR b7 table], [GL c5], [FL c5 table]]",4,173.231,0
9_2,4,1_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b7], [FL b7 table], [GL b6], [FL b6 table], [GL b5], [FL b5 table], [GL b4], [FL b4 table], [GR b3], [FR b3 table], [GR b2], [FR b2 table], [GR b1], [FR b1 table], [GR b0], [FR b0 table]]",16,263.13372,0
14_1,4,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GL b3], [FL b3 table], [GL b4], [FL b4 table], [GR b5], [FR b5 table], [GR b6], [FR b6 table], [GR b7], [FR b7 table], [GR b8], [FR b8 table], [GR b9], [FR b9 table]]",20,303.86662,0
14_2,4,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GL b6], [FL b6 b5], [GR b7], [FR b7 b6], [GR b8], [FR b8 b7], [GR b9], [FR b9 b8]]",20,349.33522,0
12_2,4,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GL b6], [FL b6 b5], [GR b7], [FR b7 b6], [GR b8], [FR b8 b7], [GR b9], [FR b9 b8]]",20,349.33522,0
7_2,4,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b4], [FL b4 table], [GL b5], [FL b5 table], [GL b3], [FL b3 table], [GR b6], [FR b6 table], [GL b2], [FL b2 table], [GR b7], [FR b7 table], [GL b1], [FL b1 table], [GR b8], [FR b8 table], [GL b0], [FL b0 table], [GR b9], [FR b9 table]]",20,367.39619,0
11_2,4,1_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GR c3], [FR c3 table], [GR c0], [FR c0 table], [GL b0], [FL b0 table], [GR c4], [FR c4 table], [GL b3], [FL b3 table], [GR c1], [FR c1 table], [GL b1], [FL b1 table], [GR c5], [FR c5 table], [GL b4], [FL b4 table], [GR c2], [FR c2 table], [GL b2], [FL b2 table], [GL b5], [FL b5 table]]",24,409.63814,0
11_1,4,1_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b3], [FL b3 table], [GL b0], [FL b0 table], [GR c0], [FR c0 table], [GL b4], [FL b4 table], [GR c3], [FR c3 table], [GL b1], [FL b1 table], [GR c1], [FR c1 table], [GL b5], [FL b5 table], [GR c4], [FR c4 table], [GL b2], [FL b2 table], [GR c2], [FR c2 table], [GR c5], [FR c5 table]]",24,365.85612,0
21_1,4,1_1_3_1_2_1_1_1,"[[GL b2], [FL b2 table], [GR b3], [FR b3 table], [GL b1], [FL b1 table], [GR b0], [FR b0 table]]",8,133.23236,0
17_2,4,1_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 c1], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GR b6], [FR b6 b5], [GR b7], [FR b7 b6]]",16,314.84591,0
23_1,4,1_1_1_1,"[[GL b4], [FL b4 table], [GR b5], [FR b5 table]]",4,61.823,0
22_1,4,1_1_2_1_1_1,"[[GR b0], [FR b0 table], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1]]",6,108.7536,0
19_1,4,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3], [GR b5], [FR b5 b4], [GR b6], [FR b6 b5], [GR b7], [FR b7 b6], [GL b8], [FL b8 b7], [GR b9], [FR b9 b8]]",20,402.00072,0
15_2,4,1_1_12_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b9], [FL b9 table], [GL b8], [FL b8 table], [GR b3], [FR b3 table], [GL b7], [FL b7 table], [GR b2], [FR b2 table], [GR b1], [FR b1 table], [GL b0], [FL b0 table], [GL b4], [FL b4 table], [GL b5], [FL b5 table], [GR b10], [FR b10 table], [GL b6], [FL b6 table], [GR b11], [FR b11 table], [GR b12], [FR b12 table]]",26,452.89993,0
19_2,4,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GR b0], [FR b0 table], [GR c0], [FR c0 b0], [GL b1], [FL b1 c0], [GL c1], [FL c1 b1], [GL b2], [FL b2 c1], [GL c2], [FL c2 b2], [GL b3], [FL b3 c2], [GR c3], [FR c3 b3], [GR b4], [FR b4 c3], [GL c4], [FL c4 b4]]",20,425.65459,0
27_1,4,1_1_2_1_1_1,"[[GR c15], [FR c15 table], [GR c4], [FR c4 table], [GR c9], [FR c9 c15]]",6,104.5703,0
26_1,4,1_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1], [GR b3], [FR b3 b2]]",8,155.58573,0
8_2,4,1_1_14_1_13_1_12_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b5], [FL b5 table], [GL b0], [FL b0 table], [GR b10], [FR b10 table], [GL b6], [FL b6 b5], [GR b1], [FR b1 b0], [GR b11], [FR b11 b10], [GL b7], [FL b7 b6], [GL b2], [FL b2 b1], [GR b12], [FR b12 b11], [GL b8], [FL b8 b7], [GL b3], [FL b3 b2], [GR b13], [FR b13 b12], [GL b9], [FL b9 b8], [GL b4], [FL b4 b3], [GR b14], [FR b14 b13]]",30,489.55074,0
27_2,4,1_1_2_1_1_1,"[[GR c1], [FR c1 table], [GR c3], [FR c3 table], [GR c4], [FR c4 c3]]",6,100.5172,0
16_2,4,1_1_14_1_13_1_12_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b14], [FL b14 table], [GL b2], [FL b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table], [GL b13], [FL b13 table], [GL b12], [FL b12 table], [GR b9], [FR b9 table], [GR b8], [FR b8 table], [GL b11], [FL b11 table], [GR b7], [FR b7 table], [GL b10], [FL b10 table], [GR b6], [FR b6 table], [GR b5], [FR b5 table]]",30,521.27052,0
30_1,4,1_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GR b2], [FR b2 table]]",6,102.5555,0
29_1,4,1_1_2_1_1_1,"[[GR b2], [FR b2 table], [GR b1], [FR b1 table], [GL b0], [FL b0 table]]",6,107.753,0
23_2,4,1_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b8], [FL b8 table], [GR b9], [FR b9 table], [GL b6], [FL b6 table], [GR b7], [FR b7 table], [GL b4], [FL b4 table], [GR b5], [FR b5 table], [GR b2], [FR b2 table], [GR b3], [FR b3 table]]",16,247.59032,0
18_2,4,1_1_14_1_13_1_12_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b1], [FL b1 table], [GR b0], [FR b0 table], [GL c1], [FL c1 b1], [GR c0], [FR c0 b0], [GL b3], [FL b3 c1], [GR b2], [FR b2 c0], [GL c3], [FL c3 b3], [GR c2], [FR c2 b2], [GL b5], [FL b5 c3], [GL b6], [FL b6 c3], [GR b4], [FR b4 c2], [GL c5], [FL c5 b6], [GR c4], [FR c4 b4], [GL b7], [FL b7 c5], [GR c6], [FR c6 b7]]",30,590.47082,0
31_1,4,1_1_1_1,"[[GL b1], [FL b1 c7], [GR b0], [FR b0 c3]]",4,64.31701,0
21_2,4,1_1_13_1_12_1_11_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b9], [FL b9 table], [GL b12], [FL b12 table], [GR b13], [FR b13 table], [GL b8], [FL b8 table], [GR b4], [FR b4 table], [GL b7], [FL b7 table], [GR b3], [FR b3 table], [GL b6], [FL b6 table], [GR b2], [FR b2 table], [GL b5], [FL b5 table], [GR b1], [FR b1 table], [GL b10], [FL b10 table], [GR b11], [FR b11 table], [GR b0], [FR b0 table]]",28,504.00367,0
